,Month,ID,Acousticness,Danceability,Duration Ms,Energy,Instrumentalness,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
2208,12,4MzXwWMhyBbmu6hOcLVD49,0.401,0.731,205090,0.573,5.22E-05,0.113,-10.059,0,0.0544,109.928,4,0.145
2209,12,27OeeYzk6klgBh83TSvGMA,0.213,0.662,161385,0.413,0,0.134,-7.357,1,0.0299,93.005,4,0.467
2210,12,6Im9k8u9iIzKMrmV7BWtlF,0.237,0.83,173711,0.585,0,0.248,-6.476,1,0.094,109.978,4,0.485
2211,12,5nujrmhLynf4yMoMtj8AQF,0.00883,0.702,203064,0.825,0,0.0674,-3.787,0,0.0601,102.977,4,0.915
2212,12,3cBsEDNhFI9E82vPj3kvi3,0.373,0.505,178520,0.657,0.00107,0.126,-5.24,0,0.0318,196,3,0.252
2213,12,35mvY5S1H3J2QZyna3TFe0,0.468,0.737,172325,0.802,0,0.0931,-4.771,1,0.0878,144.015,4,0.682
2214,12,42lqBjPYlmL1EXpMDXvhSN,0.657,0.658,161773,0.538,0,0.123,-7.676,1,0.0289,136.967,4,0.62
2215,12,2etHQJxIbV0soyPhelVs9Y,0.00302,0.84,155884,0.766,3.61E-06,0.0684,-4.12,1,0.136,94.018,4,0.402
2216,12,0PvFJmanyNQMseIFrU708S,0.114,0.823,190476,0.586,0,0.193,-6.606,0,0.2,125.971,4,0.347
2217,12,0uRrG2jRR5tuifsYIJHEao,0.59,0.403,202133,0.537,0,0.112,-6.628,1,0.031,69.877,4,0.414
2218,12,43CIWpJaJHRcI4mUSjqgc2,0.00215,0.697,157355,0.674,0,0.138,-6.326,1,0.0533,81.535,4,0.198
2219,12,1tkg4EHVoqnhR6iFEXb60y,0.65,0.709,160000,0.548,1.59E-06,0.133,-8.493,1,0.353,83.995,4,0.543
2220,12,2QjOHCTQ1Jl3zawyYOpxh6,0.0495,0.612,240400,0.807,0.0177,0.101,-2.81,1,0.0336,124.053,4,0.398
2221,12,4Oun2ylbjFKMPTiaSbbCih,0.0194,0.935,187541,0.454,0,0.0824,-7.509,1,0.375,133.073,4,0.357
2222,12,54bFM56PmE4YLRnqpW6Tha,0.218,0.889,174321,0.34,0.13,0.055,-7.773,0,0.0697,94.009,4,0.716
2223,12,31qCy5ZaophVA81wtlwLc4,0.181,0.686,190779,0.538,3.13E-06,0.113,-8.026,1,0.0345,115.884,4,0.584
2224,12,2SAqBLGA283SUiwJ3xOUVI,0.244,0.761,261493,0.518,3.47E-05,0.107,-8.871,1,0.134,133.976,4,0.522
2225,12,02MWAaffLxlfxAUY7c5dvx,0.44,0.761,238805,0.525,6.70E-06,0.0921,-6.9,1,0.0944,80.87,4,0.531
2226,12,7kDUspsoYfLkWnZR7qwHZl,0.00473,0.731,139461,0.675,0,0.141,-5.134,0,0.0434,124.939,4,0.298
2227,12,2U5WueTLIK5WJLD7mvDODv,0.00336,0.65,194621,0.613,0,0.267,-6.13,0,0.128,149.972,4,0.0804
2228,12,0A1hoCfMLkiAgvhWkkucJa,0.0166,0.914,171067,0.732,0,0.107,-6.1,0,0.241,94.066,4,0.469
2229,12,4VXIryQMWpIdGgYR4TrjT1,0.0769,0.671,165820,0.529,0.000335,0.0856,-7.226,1,0.307,161.989,4,0.203
2230,12,2r6OAV3WsYtXuXjvJ1lIDi,0.0187,0.905,190534,0.647,0,0.282,-5.065,0,0.107,130.97,4,0.367
2231,12,45bE4HXI0AwGZXfZtMp8JR,0.785,0.667,169266,0.373,0,0.0906,-9.389,1,0.05,124.148,4,0.0823
2232,12,5OELUCYgOHKFAvCERnAvfS,0.615,0.62,216573,0.869,0,0.131,-5.479,1,0.0462,126.019,4,0.597
2233,12,4obHzpwGrjoTuZh2DItEMZ,0.417,0.466,210507,0.786,6.10E-05,0.125,-5.13,1,0.0328,203.903,4,0.571
2234,12,7ytR5pFWmSjzHJIeQkgog4,0.247,0.746,181733,0.69,0,0.101,-7.956,1,0.164,89.977,4,0.497
2235,12,6u3CPnFMKANYgfdiifFOiJ,0.173,0.539,214693,0.615,0.0056,0.144,-8.746,0,0.252,163.924,4,0.493
2236,12,4Iedi94TIaB2GGb1nMB68v,0.00327,0.856,135960,0.564,0,0.134,-6.295,0,0.392,77.972,4,0.483
2237,12,2Y0wPrPQBrGhoLn14xRYCG,0.0172,0.625,205485,0.814,0,0.158,-5.181,1,0.0657,144.991,4,0.535
2238,12,3Uo7WG0vmLQ07WB4BDwy7D,0.835,0.392,214707,0.579,0.00179,0.145,-9.195,1,0.164,80.961,4,0.549
2239,12,285pBltuF7vW8TeWk8hdRR,0.349,0.511,239836,0.566,0,0.34,-7.23,0,0.2,83.903,4,0.218
2240,12,0D75ciM842cdUMKSMfAR9y,0.0221,0.824,186088,0.545,0.00375,0.097,-7.127,1,0.0699,149.912,4,0.683
2241,12,3w1WjD2zJqjBjDz5fwqQPJ,0.0872,0.792,156578,0.793,0,0.22,-6.185,0,0.0841,123.031,4,0.775
2242,12,22LAwLoDA5b4AaGSkg6bKW,0.207,0.774,162547,0.554,0,0.132,-7.909,1,0.0383,99.034,4,0.349
2243,12,4xqrdfXkTW4T0RauPLv3WA,0.584,0.357,198040,0.425,0,0.322,-7.301,1,0.0333,102.078,3,0.27
2244,12,6Hj9jySrnFppAI0sEMCZpJ,0.328,0.685,240051,0.692,0,0.153,-5.122,1,0.0457,159.966,5,0.578
2245,12,0ZLuW8uOXdFNWcI40C0OC2,0.0631,0.904,227478,0.723,0,0.185,-5.224,0,0.26,145.013,4,0.835
2246,12,5uEYRdEIh9Bo4fpjDd4Na9,0.418,0.841,162803,0.593,0,0.124,-7.846,1,0.0379,124.917,4,0.808
2247,12,6zFMeegAMYQo0mt8rXtrli,0.12,0.81,154998,0.511,0,0.0832,-6.924,0,0.164,151.947,4,0.837
2248,12,4aarlAfLKVCTxUDNgbwhjH,0.00402,0.957,137984,0.437,0,0.219,-7.882,1,0.359,130.058,4,0.616
2249,12,1VLtjHwRWOVJiE5Py7JxoQ,0.345,0.832,132833,0.534,0,0.165,-7.813,0,0.253,93.924,4,0.116
2250,12,0sKEilrw1GrBlG6qsTCrP4,0.723,0.532,190680,0.584,0,0.101,-5.254,1,0.0248,88.003,4,0.367
2251,12,2Qz8kpCjxulML39zB6gQxY,0.49,0.58,186293,0.752,0,0.277,-5.078,1,0.0267,148.108,4,0.72
2252,12,0nbXyq5TXYPCO7pr3N8S4I,0.104,0.896,196653,0.586,0,0.79,-6.687,0,0.0559,116.971,4,0.642
2253,12,21jGcNKet2qwijlDFuPiPb,0.192,0.695,215280,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553
2254,12,7qEHsqek33rTcFNT9PFqLf,0.751,0.501,182161,0.405,0,0.105,-5.679,1,0.0319,109.891,4,0.446
2255,12,0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,157560,0.522,0,0.0685,-4.368,1,0.0575,89.96,4,0.925
2256,12,57VeLYXrvNxe8Vs18K2M9W,0.114,0.945,168906,0.582,0,0.103,-8.357,0,0.0719,108.025,4,0.907
2257,12,53BHUFdQphHiZUUG3nx9zn,0.0183,0.74,170858,0.516,0,0.0558,-6.233,0,0.0507,139.918,4,0.698
2258,12,59fFsGRwFiuhxKDPc1k6xW,0.00734,0.829,135431,0.343,0,0.179,-4.937,0,0.102,78.035,4,0.312
2259,12,15bnyEOUVRkwWlxR4F7xzF,0.213,0.738,186283,0.885,0,0.098,-4.159,0,0.126,100.508,3,0.49
2260,12,1GkHyypTFkUf0QQKwYoXH4,0.0493,0.668,169632,0.563,0,0.119,-6.433,1,0.0522,103.116,4,0.305
2261,12,5E30LdtzQTGqRvNd7l6kG5,0.0678,0.588,260173,0.521,0.149,0.123,-9.461,1,0.0329,85.012,4,0.337
2262,12,03B2SfXuvDh1m9F4tqrX07,0.428,0.557,177500,0.457,0,0.0567,-5.372,1,0.0335,105.918,4,0.328
2263,12,0mKnuxVkPi5h0kuvZl44VM,0.232,0.549,293707,0.44,7.37E-06,0.107,-8.192,1,0.0264,128.01,3,0.214
2264,12,2gqWRRCXnma9L8xQ1RdemQ,0.232,0.719,126521,0.598,0,0.115,-6.254,1,0.077,142.592,4,0.303
2265,12,5SWnsxjhdcEDc7LJjq9UHk,0.00748,0.819,195906,0.626,0.101,0.167,-4.574,0,0.202,143.01,4,0.415
2266,12,6AGOKlMZWLCaEJGnaROtF9,0.0563,0.399,210463,0.491,0.00089,0.11,-10.778,0,0.0538,91.066,4,0.151
2267,12,1HbA4N1MiOsPthALesGFR1,0.0593,0.64,178994,0.392,0,0.0839,-7.246,0,0.0574,145.838,4,0.502
2268,12,0ofHAoxe9vBkTCp2UQIavz,0.0644,0.828,257800,0.492,0.00428,0.128,-9.744,1,0.0276,120.151,4,0.789
2269,12,7JuHVG3qQKQKxC4doneXVW,0.151,0.759,184490,0.538,0,0.126,-8.256,0,0.384,146.933,4,0.831
2270,12,4saklk6nie3yiGePpBwUoc,0.0112,0.746,199054,0.765,0,0.0936,-4.41,0,0.0993,114.044,4,0.737
2271,12,5VlTQnZO89Ioku8ssdbqJk,0.279,0.505,247080,0.267,0,0.096,-13.763,0,0.05,143.929,4,0.439
2272,12,7m9OqQk4RVRkw9JJdeAw96,0.469,0.872,119133,0.391,4.13E-06,0.297,-9.144,0,0.242,134.021,4,0.437
2273,12,62vpWI1CHwFy7tMIcSStl8,0.301,0.692,292987,0.521,0,0.0565,-8.465,0,0.33,100.45,4,0.463
2274,12,4y4spB9m0Q6026KfkAvy9Q,0.864,0.631,149297,0.239,0,0.116,-7.071,0,0.0398,79.859,4,0.0927
2275,12,25j0Sape7qZbq6ZPLFefTT,0.0593,0.956,187000,0.502,0,0.238,-5.995,1,0.213,110.003,4,0.795
2276,12,1K5KBOgreBi5fkEHvg5ap3,0.067,0.795,237918,0.574,0,0.15,-6.903,0,0.487,142.053,4,0.537
2277,12,0psS4i5YooJrXfDnGvWRLi,0.721,0.343,203464,0.243,0.00198,0.0668,-14.66,0,0.0777,135.154,4,0.032
2278,12,6foY66mWZN0pSRjZ408c00,0.369,0.614,234347,0.68,1.84E-06,0.115,-4.58,1,0.0289,149.959,4,0.707
2279,12,5u1n1kITHCxxp8twBcZxWy,0.196,0.673,212093,0.704,0,0.0898,-8.056,1,0.36,86.919,4,0.372
2280,12,2kS6td1yvmpNgZTt1q5pQq,0.00475,0.527,181680,0.922,0.000162,0.422,-2.666,0,0.0728,95.975,4,0.49
2281,12,2gMXnyrvIjhVBUZwvLZDMP,0.604,0.459,215107,0.575,0,0.0885,-4.858,1,0.0573,111.881,4,0.183
2282,12,6UelLqGlWMcVH1E5c4H7lY,0.122,0.548,174000,0.816,0,0.335,-4.209,1,0.0465,95.39,4,0.557
2283,12,43BlKpJcSrC9AsJ3F1DKg9,0.0439,0.877,172185,0.677,0,0.0986,-4.969,0,0.356,144.941,4,0.627
2284,12,6gBFPUFcJLzWGx4lenP6h2,0.0847,0.841,243837,0.728,0,0.149,-3.37,1,0.0484,130.049,4,0.43
2285,12,1MX19fnaW1OUQoglWTYaOo,0.216,0.635,147893,0.772,0,0.285,-4.825,1,0.0279,119.017,4,0.948
2286,12,2Oycxb8QbPkpHTo8ZrmG0B,0.0103,0.781,169333,0.67,0,0.0761,-3.912,0,0.0452,127.99,4,0.595
2287,12,64SCQtbRtmO28ks1QhS3w5,0.46,0.633,156747,0.664,0,0.108,-5.037,1,0.0294,115.058,4,0.268
2288,12,0rKtyWc8bvkriBthvHKY8d,0.544,0.515,209274,0.479,0.00598,0.191,-7.458,1,0.0261,88.964,4,0.284
2289,12,0JJP0IS4w0fJx01EcrfkDe,0.00725,0.459,182827,0.895,0,0.206,-3.126,1,0.0805,181.04,4,0.572
2290,12,4Z5FyQlevoHoa5FsIVKZju,0.0239,0.849,122587,0.536,0,0.126,-7.307,1,0.349,141.964,4,0.308
2291,12,3jjujdWJ72nww5eGnfs2E7,0.0237,0.676,207133,0.771,7.00E-06,0.102,-3.675,1,0.0483,99.048,4,0.569
2292,12,2GiJYvgVaD2HtM8GqD9EgQ,0.00543,0.611,218107,0.797,0.00137,0.26,-7.627,0,0.0533,120.041,4,0.518
2293,12,7eJMfftS33KTjuF7lTsMCx,0.731,0.726,173333,0.431,0,0.696,-8.765,0,0.135,144.026,4,0.348
2294,12,2rPHUAeUPbNgTmK18FPTiZ,0.157,0.487,181688,0.74,0,0.612,-4.973,1,0.0944,73.779,4,0.522
2295,12,4Q34FP1AT7GEl9oLgNtiWj,0.231,0.647,193839,0.667,0,0.133,-5.563,1,0.304,172.08,4,0.704
2296,12,3jjBPF4NDMCU51psU8JPpR,0.205,0.88,182438,0.662,0,0.227,-5.766,1,0.304,109.988,4,0.726
2297,12,57RA3JGafJm5zRtKJiKPIm,0.156,0.682,178000,0.683,2.32E-05,0.273,-6.444,0,0.0287,120.023,4,0.64
2298,12,2mt1IqcFyY1zmYZT8Q3xw9,0.125,0.782,188344,0.559,0,0.385,-7.106,0,0.0767,129.992,1,0.685
2299,12,7vrJn5hDSXRmdXoR30KgF1,0.212,0.863,178947,0.666,0.000493,0.103,-4.158,0,0.152,163.908,4,0.838
2300,12,30bqVoKjX479ab90a8Pafp,0.0967,0.585,142000,0.471,0.0184,0.115,-9.934,0,0.0616,93.099,4,0.323
2301,12,79s5XnCN4TJKTVMSmOx8Ep,0.212,0.548,216387,0.805,0.000389,0.408,-5.732,1,0.351,142.094,4,0.648
2302,12,6EDO9iiTtwNv6waLwa1UUq,0.057,0.8,200221,0.56,0,0.134,-4.818,0,0.261,163.071,4,0.45
2303,12,7o4gBbTM6UBLkOYPw9xMCz,0.0614,0.928,170233,0.341,0,0.162,-10.196,0,0.103,129.966,4,0.745
2304,12,5rZlwNFl01HqLWBQGryKSm,0.487,0.48,213333,0.602,0,0.0848,-6.335,0,0.368,179.798,4,0.269
2305,12,0k7wmahjkn389wAZdz19Cv,0.0421,0.752,213520,0.658,0,0.0927,-6.297,1,0.342,151.951,4,0.387
2306,12,6Gg1gjgKi2AK4e0qzsR7sd,0.0687,0.474,189323,0.631,0,0.132,-5.884,0,0.343,180.051,4,0.425
2307,12,3ee8Jmje8o58CHK66QrVC2,0.258,0.74,166606,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473
2308,12,0sY6ZUTh4yoctD8VIXz339,0.92,0.462,244000,0.24,0,0.113,-12.077,1,0.0377,171.319,4,0.32
2309,12,3eekarcy7kvN4yt5ZFzltW,0.0546,0.598,175721,0.427,5.83E-06,0.21,-8.764,0,0.0317,76.469,4,0.0605
2310,12,48q0vSHcJdhK3IiXH8C5WJ,0.0483,0.691,161124,0.631,1.13E-05,0.104,-6.478,1,0.0368,92.004,4,0.8
2311,12,5MwynWK9s4hlyKHqhkNn4A,0.657,0.631,205453,0.591,0,0.11,-5.785,1,0.0277,97.074,4,0.489
2312,12,2XIc1pqjXV3Cr2BQUGNBck,0.0303,0.856,203201,0.618,0,0.0866,-4.892,1,0.286,81.993,4,0.391
2313,12,7FIWs0pqAYbP91WWM0vlTQ,0.145,0.808,210800,0.745,0,0.292,-5.26,0,0.342,165.995,4,0.829
2314,12,7B3z0ySL9Rr0XvZEAjWZzM,0.598,0.744,188387,0.619,0.00372,0.231,-9.805,1,0.039,112.997,4,0.641
2315,12,45S5WTQEGOB1VHr1Q4FuPl,0.21,0.448,208907,0.838,0.000131,0.131,-5.257,0,0.0557,139.863,4,0.254
2316,12,55Am8neGJkdj2ADaM3aw5H,0.701,0.311,208827,0.485,0,0.0726,-5.726,0,0.0365,77.355,4,0.225
2317,12,6IBcOGPsniK3Pso1wHIhew,0.191,0.487,232533,0.65,0,0.0933,-5.195,1,0.0253,151.964,4,0.456
2318,12,1IIKrJVP1C9N7iPtG6eOsK,0.316,0.755,176960,0.578,0,0.25,-8.932,0,0.145,94.148,4,0.581
2319,12,0u2P5u6lvoDfwTYjAADbn4,0.934,0.351,200186,0.296,0,0.095,-10.109,0,0.0333,115.284,4,0.12
2320,12,6gdLyYNuhWBzqwlOFSsXC7,0.827,0.552,219573,0.225,0,0.111,-11.501,1,0.0477,138.002,4,0.67
2321,12,6ft4hAq6yde8jPZY2i5zLr,0.0689,0.632,167903,0.595,0,0.209,-7.644,0,0.0401,124.114,4,0.435
2322,12,3JKgcAa7r07ocVWcV8bS0H,0.149,0.783,163798,0.479,0,0.101,-10.646,1,0.541,176.027,4,0.533
2323,12,3O9lWje3TSupR4vObAg9Yu,0.581,0.621,239120,0.753,0.00605,0.215,-5.904,0,0.0271,127.035,4,0.438
2324,12,2kJwzbxV2ppxnQoYw4GLBZ,0.866,0.464,208687,0.473,0,0.109,-10.086,1,0.129,75.801,4,0.604
2325,12,6Ozh9Ok6h4Oi1wUSLtBseN,0.189,0.769,159715,0.787,0,0.129,-3.909,1,0.367,126.77,4,0.836
2326,12,7CFfqRW50ffULvBv7lfIIg,0.331,0.797,135878,0.755,2.26E-06,0.124,-5.393,1,0.0293,129.955,4,0.411
2327,12,5dOxHHMOFAbG3VH23t0xNm,0.0417,0.706,242181,0.625,0,0.129,-7.426,1,0.0314,142.948,4,0.225
2328,12,3PfIrDoz19wz7qK7tYeu62,0.0123,0.793,183290,0.793,0,0.0951,-4.521,0,0.083,123.95,4,0.679
2329,12,3UoULw70kMsiVXxW0L3A33,0.36,0.487,201882,0.534,0,0.1,-5.664,0,0.0555,131.798,4,0.173
2330,12,30KctD1WsHKTIYczXjip5a,0.084,0.712,193293,0.556,5.04E-05,0.527,-7.214,0,0.0531,90.494,4,0.22
2331,12,58ge6dfP91o9oXMzq3XkIS,0.00237,0.52,253587,0.852,5.79E-05,0.0733,-5.866,1,0.0543,140.267,4,0.234
2332,12,5YSHygGN9D0mID1NsVd5my,0.0663,0.613,158033,0.631,0,0.169,-6.965,1,0.12,149.992,4,0.33
2333,12,7bCfHiRcfUjG0YVVNUL7Ve,0.00161,0.614,105176,0.937,0.00136,0.103,-7.443,1,0.115,84.98,4,0.386
2334,12,075qcpR3BnxD5CWUIx1HTr,0.0921,0.553,185280,0.884,0.00033,0.0463,-5.306,1,0.0771,110.074,4,0.248
2335,12,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,213594,0.364,0,0.271,-11.713,1,0.276,123.984,4,0.463
2336,12,0uxSUdBrJy9Un0EYoBowng,0.109,0.773,220587,0.75,0,0.174,-4.009,0,0.117,123.426,4,0.783
2337,12,0zLCBJZSiELJf02ucPP9wb,0.0143,0.769,176867,0.719,0.00777,0.359,-5.472,1,0.0474,121.955,4,0.863
2338,12,3GVkPk8mqxz0itaAriG1L7,0.847,0.734,95467,0.57,2.14E-05,0.112,-7.066,0,0.133,129.953,4,0.689
2339,12,7GX5flRQZVHRAGd6B4TmDO,0.00264,0.732,182707,0.75,0,0.109,-6.366,0,0.231,155.096,4,0.401
2340,12,7AQim7LbvFVZJE3O8TYgf2,0.0172,0.797,146520,0.533,0.000152,0.103,-9.74,0,0.0412,131.036,4,0.329
2341,12,0WSa1sucoNRcEeULlZVQXj,0.00201,0.15,228147,0.859,0.194,0.387,-2.827,0,0.0595,170.527,5,0.354
2342,12,5NvOZCjZaGGGL597exlQWv,0.262,0.432,249587,0.652,0,0.258,-4.969,1,0.0285,190.028,3,0.507
2343,12,78QR3Wp35dqAhFEc2qAGjE,0.0852,0.897,145543,0.662,0,0.534,-6.903,0,0.292,112.511,4,0.389
2344,12,7L6G0wpIUiPXuvoo7qhb06,0.0358,0.886,139760,0.743,0.000198,0.0511,-6.797,0,0.0812,131.902,4,0.941
2345,12,1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,240133,0.267,1.46E-06,0.089,-6.502,1,0.0299,110.011,4,0.0592
2346,12,3QzAOrNlsabgbMwlZt7TAY,0.392,0.809,180435,0.545,0,0.151,-6.678,1,0.0735,97.008,4,0.244
2347,12,2rxQMGVafnNaRaXlRMWPde,0.676,0.551,193200,0.402,0,0.0928,-7.431,1,0.0262,103.313,4,0.382
2348,12,6K4t31amVTZDgR3sKmwUJJ,0.0115,0.64,216320,0.74,0.00678,0.167,-4.083,1,0.0284,116.879,4,0.785
2349,12,527k23H0A4Q0UJN3vGs0Da,0.00981,0.629,167916,0.692,0.331,0.603,-8.045,1,0.0376,162.948,4,0.453
2350,12,0ada5XsQGLPUVbmTCkAP49,0.291,0.701,160212,0.65,0,0.112,-6.313,1,0.104,90.003,4,0.647
2351,12,26UxwWl9xCb83OynXELJcL,0.0299,0.781,181714,0.726,0,0.093,-4.213,1,0.0836,139.988,4,0.436
2352,12,696DnlkuDOXcMAnKlTgXXK,0.0522,0.621,163636,0.601,0,0.46,-5.616,0,0.148,116.735,5,0.457
2353,12,003vvx7Niy0yvhvHt4a68B,0.00121,0.352,222973,0.911,0,0.0995,-5.23,1,0.0747,148.033,4,0.236
2354,12,1nYzjrdVQ8RpF93M0jPFW7,0.585,0.679,227186,0.61,9.51E-05,0.156,-10.936,0,0.0305,123.978,4,0.554
2355,12,0GO8y8jQk1PkHzS31d699N,0.00847,0.56,218013,0.936,0,0.161,-5.835,1,0.0439,112.96,4,0.371
2356,12,6gxKUmycQX7uyMwJcweFjp,0.135,0.926,181929,0.542,0,0.0877,-5.064,1,0.293,135.14,4,0.564
2357,12,5f1joOtoMeyppIcJGZQvqJ,0.0469,0.727,191406,0.626,2.58E-05,0.126,-8.415,1,0.0726,86.97,4,0.322
2358,12,6f3Slt0GbA2bPZlz0aIFXN,0.414,0.798,164000,0.62,0.0192,0.112,-7.079,0,0.232,120.031,4,0.235
2359,12,1jaTQ3nqY3oAAYyCTbIvnM,0.017,0.923,139741,0.604,0,0.272,-6.671,0,0.245,145.062,4,0.826
2360,12,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0,0.124,-3.714,1,0.222,155.008,4,0.446
2361,12,7Bar1kLTmsRmH6FCKKMEyU,0.199,0.679,202008,0.516,0,0.0965,-6.371,0,0.0452,120.074,4,0.716
2362,12,4Yxc55NX3tAXC2mHRAhtcW,0.0902,0.376,177323,0.43,0,0.0912,-6.585,0,0.0328,77.599,3,0.129
2363,12,6J2LdBN97cDWn0MLxYh9HB,0.868,0.708,156106,0.186,0,0.0779,-8.953,0,0.042,72.541,4,0.322
2364,12,6wQlQrTY5mVS8EGaFZVwVF,0.224,0.694,196180,0.685,0,0.124,-6.535,0,0.133,158.831,4,0.306
2365,12,2IVsRhKrx8hlQBOWy4qebo,0.245,0.639,216880,0.526,2.43E-05,0.25,-6.697,1,0.0256,130.033,3,0.488
2366,12,29TPjc8wxfz4XMn21O7VsZ,0.258,0.785,193234,0.903,0,0.169,-4.184,1,0.21,139.98,4,0.565
2367,12,3dYD57lRAUcMHufyqn9GcI,0.634,0.566,241688,0.664,0,0.116,-5.303,0,0.0464,128.945,4,0.437
2368,12,7fEoXCZTZFosUFvFQg1BmW,0.0149,0.82,196180,0.592,4.71E-06,0.121,-7.002,1,0.29,159.98,4,0.4
2369,12,2rRJrJEo19S2J82BDsQ3F7,0.123,0.784,159382,0.43,0,0.0887,-8.756,0,0.0364,127.087,4,0.236
2370,12,2g1KggY9PKvsoEAOaiz4xx,0.235,0.834,146523,0.663,0,0.372,-6.143,1,0.133,121.876,4,0.774
2371,12,3kOi5KZTcCOdqFlUjF9CDZ,0.0214,0.576,226147,0.843,8.04E-05,0.157,-5.26,0,0.029,126.009,4,0.628
2372,12,6KfoDhO4XUWSbnyKjNp9c4,0.00162,0.628,185773,0.639,0,0.354,-5.46,1,0.0435,108.045,4,0.493
2373,12,5uCax9HTNlzGybIStD3vDh,0.695,0.358,211467,0.557,0,0.0902,-7.398,1,0.059,85.043,4,0.494
2374,12,2ncLdwTd8qzkxiJjlbiOgC,0.38,0.675,294213,0.734,0.895,0.141,-8.659,1,0.0265,101.998,4,0.533
2375,12,1RvoRAL612adAVrPUoAMHR,0.794,0.543,234333,0.48,0,0.119,-6.745,1,0.0301,154.78,3,0.391
2376,12,1VSuFS7PahCN3SWbOcQ98m,0.000417,0.654,171621,0.875,0.0086,0.194,-4.845,1,0.0744,99.975,4,0.522
2377,12,5wujBwqG7INdStqGd4tRMX,0.186,0.736,169999,0.67,0,0.114,-6.702,1,0.311,130.032,4,0.845
2378,12,5NhcE6cuJjVYyVEKp97zOt,0.241,0.516,157440,0.748,0,0.123,-6.049,1,0.0289,85.004,4,0.433
2379,12,75ZvA4QfFiZvzhj2xkaWAh,0.0689,0.556,223347,0.538,0,0.196,-5.408,0,0.0382,143.95,4,0.291
2380,12,5RubKOuDoPn5Kj5TLVxSxY,0.234,0.811,130014,0.637,0.000572,0.118,-4.835,0,0.0591,92.025,4,0.471
2381,12,5IUtvfNvOyVYZUa6AJFrnP,0.143,0.782,143375,0.51,0,0.115,-5.724,0,0.0419,99.993,4,0.118
2382,12,6bCWyr3C3ngZdwizTYWQTG,0.339,0.679,175729,0.794,1.65E-05,0.113,-3.985,1,0.296,150.067,4,0.698
2383,12,2ZRo7axmMPeSVUvDbGkJah,0.661,0.592,110886,0.457,0.000331,0.146,-6.081,0,0.0603,146.04,4,0.225
2384,12,1H7KnK26kc1YyellpbINEn,0.0221,0.49,201600,0.618,3.77E-06,0.259,-5.655,1,0.104,99.7,4,0.286
2385,12,1xK1Gg9SxG8fy2Ya373oqb,0.122,0.713,232853,0.617,0,0.0962,-4.637,1,0.0887,168.021,4,0.682
2386,12,1rgnBhdG2JDFTbYkYRZAku,0.688,0.825,209755,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54
2387,12,6eVxH9Kyanzrw636zJRPcw,0.000407,0.887,210699,0.606,0,0.151,-6.572,1,0.324,139.995,4,0.272
2388,12,3jT2LKH0RSbQ8jIUNFzXm5,0.0317,0.883,232065,0.808,0,0.207,-3.158,0,0.183,119.012,4,0.805
2389,12,2wrJq5XKLnmhRXHIAf9xBa,0.153,0.654,167693,0.63,0,0.111,-4.644,1,0.0259,89.991,4,0.43
2390,12,2HbKqm4o0w5wEeEFXm2sD4,0.0703,0.716,386907,0.531,0,0.224,-7.355,1,0.122,71.994,4,0.344
2391,12,0JP9xo3adEtGSdUEISiszL,0.556,0.921,135090,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711
2392,12,6mADjHs6FXdroPzEGW6KVJ,0.00021,0.533,205159,0.858,0,0.148,-4.212,1,0.0766,160.057,4,0.506
2393,12,5RP2sGNT81pSfljW6TzIu7,0.217,0.921,176383,0.718,0,0.189,-3.545,0,0.299,141.06,4,0.677
2394,12,1Cv1YLb4q0RzL6pybtaMLo,0.183,0.878,158571,0.525,0,0.0714,-6.832,1,0.0578,112.022,4,0.694
2395,12,6ZuahEctZD6w75peme58hm,0.136,0.442,172693,0.631,2.29E-05,0.133,-5.096,0,0.05,139.774,4,0.129
2396,12,7fBv7CLKzipRk6EC6TWHOB,0.0671,0.585,242253,0.564,0,0.135,-7.063,0,0.0515,113.003,4,0.137
2397,12,2vBET2pmrQqafaS6zIaYta,0.0194,0.964,220659,0.486,0.04,0.0694,-8.891,1,0.188,124.058,4,0.318
2398,12,1xQ6trAsedVPCdbtDAmk0c,0.234,0.767,171375,0.481,0,0.269,-8.52,0,0.0803,150.076,4,0.761
2399,12,7E2C5rBLpCKwQlhJPVFBRS,0.317,0.575,226220,0.609,0,0.105,-4.88,0,0.121,83.004,4,0.339
2400,13,7lPN2DXiMsVn7XUKtOW1CS,0.721,0.585,242014,0.436,1.31E-05,0.105,-8.761,1,0.0601,143.874,4,0.132
2401,13,5Kskr9LcNYa0tpt5f0ZEJx,0.451,0.907,205458,0.393,1.35E-06,0.135,-7.636,0,0.0539,104.949,4,0.202
2402,13,1M4OcYkxAtu3ErzSgDEfoi,0.0012,0.868,156945,0.795,0.0193,0.0461,-6.044,1,0.269,166,4,0.819
